gutenberg_id,text,title
768,"limited to a hasty bow, and then I pushed forward, trusting to my own",Wuthering Heights
768,resources; for the porter’s lodge is untenanted as yet. The distance,Wuthering Heights
768,from the gate to the Grange is two miles; I believe I managed to make,Wuthering Heights
768,"it four, what with losing myself among the trees, and sinking up to the",Wuthering Heights
768,neck in snow: a predicament which only those who have experienced it,Wuthering Heights
768,"can appreciate. At any rate, whatever were my wanderings, the clock",Wuthering Heights
768,chimed twelve as I entered the house; and that gave exactly an hour for,Wuthering Heights
768,every mile of the usual way from Wuthering Heights.,Wuthering Heights
768,,Wuthering Heights
768,"My human fixture and her satellites rushed to welcome me; exclaiming,",Wuthering Heights
768,"tumultuously, they had completely given me up: everybody conjectured",Wuthering Heights
768,that I perished last night; and they were wondering how they must set,Wuthering Heights
768,"about the search for my remains. I bid them be quiet, now that they saw",Wuthering Heights
768,"me returned, and, benumbed to my very heart, I dragged upstairs;",Wuthering Heights
768,"whence, after putting on dry clothes, and pacing to and fro thirty or",Wuthering Heights
768,"forty minutes, to restore the animal heat, I adjourned to my study,",Wuthering Heights
768,feeble as a kitten: almost too much so to enjoy the cheerful fire and,Wuthering Heights
768,smoking coffee which the servant had prepared for my refreshment.,Wuthering Heights
768,,Wuthering Heights
768,,Wuthering Heights
768,,Wuthering Heights
768,,Wuthering Heights
768,CHAPTER IV,Wuthering Heights
768,,Wuthering Heights
768,,Wuthering Heights
768,"What vain weather-cocks we are! I, who had determined to hold myself",Wuthering Heights
768,"independent of all social intercourse, and thanked my stars that, at",Wuthering Heights
768,"length, I had lighted on a spot where it was next to impracticable—I,",Wuthering Heights
768,"weak wretch, after maintaining till dusk a struggle with low spirits",Wuthering Heights
768,"and solitude, was finally compelled to strike my colours; and under",Wuthering Heights
768,pretence of gaining information concerning the necessities of my,Wuthering Heights
768,"establishment, I desired Mrs. Dean, when she brought in supper, to sit",Wuthering Heights
768,"down while I ate it; hoping sincerely she would prove a regular gossip,",Wuthering Heights
768,and either rouse me to animation or lull me to sleep by her talk.,Wuthering Heights
768,,Wuthering Heights
768,"“You have lived here a considerable time,” I commenced; “did you not",Wuthering Heights
768,say sixteen years?”,Wuthering Heights
768,,Wuthering Heights
768,"“Eighteen, sir: I came when the mistress was married, to wait on her;",Wuthering Heights
768,"after she died, the master retained me for his housekeeper.”",Wuthering Heights
768,,Wuthering Heights
768,“Indeed.”,Wuthering Heights
768,,Wuthering Heights
768,"There ensued a pause. She was not a gossip, I feared; unless about her",Wuthering Heights
768,"own affairs, and those could hardly interest me. However, having",Wuthering Heights
768,"studied for an interval, with a fist on either knee, and a cloud of",Wuthering Heights
768,"meditation over her ruddy countenance, she ejaculated—“Ah, times are",Wuthering Heights
768,greatly changed since then!”,Wuthering Heights
768,,Wuthering Heights
768,"“Yes,” I remarked, “you’ve seen a good many alterations, I suppose?”",Wuthering Heights
768,,Wuthering Heights
768,"“I have: and troubles too,” she said.",Wuthering Heights
768,,Wuthering Heights
768,"“Oh, I’ll turn the talk on my landlord’s family!” I thought to myself.",Wuthering Heights
768,"“A good subject to start! And that pretty girl-widow, I should like to",Wuthering Heights
768,"know her history: whether she be a native of the country, or, as is",Wuthering Heights
768,"more probable, an exotic that the surly _indigenae_ will not recognise",Wuthering Heights
768,for kin.” With this intention I asked Mrs. Dean why Heathcliff let,Wuthering Heights
768,"Thrushcross Grange, and preferred living in a situation and residence",Wuthering Heights
768,so much inferior. “Is he not rich enough to keep the estate in good,Wuthering Heights
768,order?” I inquired.,Wuthering Heights
768,,Wuthering Heights
768,"“Rich, sir!” she returned. “He has nobody knows what money, and every",Wuthering Heights
768,"year it increases. Yes, yes, he’s rich enough to live in a finer house",Wuthering Heights
768,"than this: but he’s very near—close-handed; and, if he had meant to",Wuthering Heights
768,"flit to Thrushcross Grange, as soon as he heard of a good tenant he",Wuthering Heights
768,could not have borne to miss the chance of getting a few hundreds more.,Wuthering Heights
768,"It is strange people should be so greedy, when they are alone in the",Wuthering Heights
768,world!”,Wuthering Heights
768,,Wuthering Heights
768,"“He had a son, it seems?”",Wuthering Heights
768,,Wuthering Heights
768,"“Yes, he had one—he is dead.”",Wuthering Heights
768,,Wuthering Heights
768,"“And that young lady, Mrs. Heathcliff, is his widow?”",Wuthering Heights
768,,Wuthering Heights
768,“Yes.”,Wuthering Heights
768,,Wuthering Heights
768,“Where did she come from originally?”,Wuthering Heights
768,,Wuthering Heights
768,"“Why, sir, she is my late master’s daughter: Catherine Linton was her",Wuthering Heights
768,"maiden name. I nursed her, poor thing! I did wish Mr. Heathcliff would",Wuthering Heights
768,"remove here, and then we might have been together again.”",Wuthering Heights
768,,Wuthering Heights
768,"“What! Catherine Linton?” I exclaimed, astonished. But a minute’s",Wuthering Heights
768,"reflection convinced me it was not my ghostly Catherine. “Then,” I",Wuthering Heights
768,"continued, “my predecessor’s name was Linton?”",Wuthering Heights
768,,Wuthering Heights
768,“It was.”,Wuthering Heights
768,,Wuthering Heights
768,"“And who is that Earnshaw: Hareton Earnshaw, who lives with Mr.",Wuthering Heights
768,Heathcliff? Are they relations?”,Wuthering Heights
768,,Wuthering Heights
768,“No; he is the late Mrs. Linton’s nephew.”,Wuthering Heights
768,,Wuthering Heights
768,"“The young lady’s cousin, then?”",Wuthering Heights
768,,Wuthering Heights
768,"“Yes; and her husband was her cousin also: one on the mother’s, the",Wuthering Heights
768,other on the father’s side: Heathcliff married Mr. Linton’s sister.”,Wuthering Heights
768,,Wuthering Heights
768,“I see the house at Wuthering Heights has ‘Earnshaw’ carved over the,Wuthering Heights
768,front door. Are they an old family?”,Wuthering Heights
768,,Wuthering Heights
768,"“Very old, sir; and Hareton is the last of them, as our Miss Cathy is",Wuthering Heights
768,"of us—I mean, of the Lintons. Have you been to Wuthering Heights? I beg",Wuthering Heights
768,pardon for asking; but I should like to hear how she is!”,Wuthering Heights
768,,Wuthering Heights
768,"“Mrs. Heathcliff? she looked very well, and very handsome; yet, I",Wuthering Heights
768,"think, not very happy.”",Wuthering Heights
768,,Wuthering Heights
768,"“Oh dear, I don’t wonder! And how did you like the master?”",Wuthering Heights
768,,Wuthering Heights
768,"“A rough fellow, rather, Mrs. Dean. Is not that his character?”",Wuthering Heights
768,,Wuthering Heights
768,"“Rough as a saw-edge, and hard as whinstone! The less you meddle with",Wuthering Heights
768,him the better.”,Wuthering Heights
768,,Wuthering Heights
768,“He must have had some ups and downs in life to make him such a churl.,Wuthering Heights
768,Do you know anything of his history?”,Wuthering Heights
768,,Wuthering Heights
768,"“It’s a cuckoo’s, sir—I know all about it: except where he was born,",Wuthering Heights
768,"and who were his parents, and how he got his money at first. And",Wuthering Heights
768,Hareton has been cast out like an unfledged dunnock! The unfortunate,Wuthering Heights
768,lad is the only one in all this parish that does not guess how he has,Wuthering Heights
768,been cheated.”,Wuthering Heights
768,,Wuthering Heights
768,"“Well, Mrs. Dean, it will be a charitable deed to tell me something of",Wuthering Heights
768,my neighbours: I feel I shall not rest if I go to bed; so be good,Wuthering Heights
768,enough to sit and chat an hour.”,Wuthering Heights
768,,Wuthering Heights
768,"“Oh, certainly, sir! I’ll just fetch a little sewing, and then I’ll sit",Wuthering Heights
768,"as long as you please. But you’ve caught cold: I saw you shivering, and",Wuthering Heights
768,you must have some gruel to drive it out.”,Wuthering Heights
768,,Wuthering Heights
768,"The worthy woman bustled off, and I crouched nearer the fire; my head",Wuthering Heights
768,"felt hot, and the rest of me chill: moreover, I was excited, almost to",Wuthering Heights
768,"a pitch of foolishness, through my nerves and brain. This caused me to",Wuthering Heights
768,"feel, not uncomfortable, but rather fearful (as I am still) of serious",Wuthering Heights
768,effects from the incidents of to-day and yesterday. She returned,Wuthering Heights
768,"presently, bringing a smoking basin and a basket of work; and, having",Wuthering Heights
768,"placed the former on the hob, drew in her seat, evidently pleased to",Wuthering Heights
768,find me so companionable.,Wuthering Heights
768,,Wuthering Heights
768,* * * * *,Wuthering Heights
768,,Wuthering Heights
768,,Wuthering Heights
768,"Before I came to live here, she commenced—waiting no farther invitation",Wuthering Heights
768,to her story—I was almost always at Wuthering Heights; because my,Wuthering Heights
768,"mother had nursed Mr. Hindley Earnshaw, that was Hareton’s father, and",Wuthering Heights
